#,Directive number,Title,Date,Page on gov.il,File name in zip,File title,File URL,Note
231,DR_39,אישור ליבוא שמן זרעי קנבוס,2003-07-20T21:00:00Z,https://www.gov.il/he/Departments/policies/dr-39,files_circulars_dr_DR_39.pdf,אישור ליבוא שמן זרעי קנבוס,https://www.gov.il/BlobFolder/policy/dr-39/he/files_circulars_dr_DR_39.pdf,
233,37,רשיון לתמרוק אשר קיים עבורו רישיון משרד הבריאות בארץ – תמרוק מקביל,2001-12-31T22:00:00Z,https://www.gov.il/he/pages/tm-37,files_circulars_tm_TM_37.pdf,רשיון לתמרוק אשר קיים עבורו רישיון משרד הבריאות בארץ –תמרוק מקביל,https://www.gov.il/BlobFolder/policy/tm-37/he/files_circulars_tm_TM_37.pdf,
234,40,נוהל ניפוק צמחי מרפא המוגבלים לשיווק בבתי-מרקחת בלבד,2001-10-31T22:00:00Z,https://www.gov.il/he/Departments/policies/dr-40,files_circulars_dr_DR_40.pdf,נוהל ניפוק צמחי מרפא המוגבלים לשיווק בבתי-מרקחת בלבד,https://www.gov.il/BlobFolder/policy/dr-40/he/files_circulars_dr_DR_40.pdf,
235,REG_05/1999,תכשירים נגד כינמת – דרישות להוכחת יעילות,1999-04-30T21:00:00Z,https://www.gov.il/he/Departments/policies/reg05-1999,files_circulars_reg_REG05_1999.pdf,תכשירים נגד כינמת – דרישות להוכחת יעילות,https://www.gov.il/BlobFolder/policy/reg05-1999/he/files_circulars_reg_REG05_1999.pdf,
236,13,נוהל לביטול רישום תכשיר רפואי,1998-12-31T22:00:00Z,https://www.gov.il/he/Departments/policies/dr-13,files_circulars_dr_DR_13.pdf,נוהל לביטול רישום תכשיר רפואי,https://www.gov.il/BlobFolder/policy/dr-13/he/files_circulars_dr_DR_13.pdf,
236,13,נוהל לביטול רישום תכשיר רפואי,1998-12-31T22:00:00Z,https://www.gov.il/he/Departments/policies/dr-13,files_circulars_dr_DR_13a.pdf,דוח RIA לנוהל ביטול רישום תכשיר רפואי,https://www.gov.il/BlobFolder/policy/dr-13/he/files_circulars_dr_DR_13a.pdf,
237,,"צו הפיקוח על מצרכים ושירותים (תמרוקים), התשל""ג-1973",1973-01-27T22:00:00Z,https://www.gov.il/he/pages/klali18,500_186.doc,,https://www.nevo.co.il/law_word/law01/500_186.doc,source: body
238,,,,,,,,
239,41928216,הגשה לרישום של תכשירים שנרשמו באחת ממדינות החברות באיחוד האירופי,,https://www.gov.il/he/Departments/General/41928216,files_circulars_41928216EURO.pdf,רישום של תכשירים שנרשמו באחת ממדינות החברות באיחוד האירופי,https://www.gov.il/BlobFolder/generalpage/41928216/he/files_circulars_41928216EURO.pdf,
240,ISCP_25012016,הנחיות בנושא רגולציה של מוצרים ותכשירים רפואיים מבוססי תאים ורקמות ותכשירים לריפוי גני (עדכון),,https://www.gov.il/he/Departments/policies/iscp-25012016,files_circulars_iscp-ex_ISCP_25012016.pdf,הנחיות בנושא רגולציה של מוצרים ותכשירים רפואיים מבוססי תאים ורקמות ותכשירים לריפוי גני (עדכון),https://www.gov.il/BlobFolder/policy/iscp-25012016/he/files_circulars_iscp-ex_ISCP_25012016.pdf,
